question_id	doc_id
12760	7217
12760	20847
12761	25813
12761	11173
12761	22338
12762	19753
12762	18946
12763	811
12763	10725
12764	5202
12764	23530
12765	21360
12765	10433
12765	8241
12766	5391
12767	9892
12768	14317
12769	21906
12770	4512
12771	10849
12772	25829
12772	8363
12772	2784
12773	20791
12774	4419
12775	3571
12775	1039
12776	26595
12777	7120
12777	1046
12778	21709
12779	3435
12780	11891
12780	3934
12781	17659
12782	3177
12783	9015
12783	25692
12784	19314
12785	25682
12786	3518
12787	16676
12788	9702
12789	26976
12790	1455
12791	2437
12792	14337
12792	7321
12792	6838
12793	6596
12793	7537
12794	5454
12795	16040
12796	26742
12797	26394
12798	24618
12799	20265
12799	4636
12799	3112
12800	8028
12801	6327
12801	1341
12802	12822
12802	14779
12802	27100
12803	21011
12804	4170
12805	22341
12805	12572
12805	13609
12806	309
12807	9196
12807	13784
12808	6294
12809	26541
12810	19578
12810	23670
12811	12142
12811	21263
12811	13028
12811	26656
12811	5588
12812	21654
12812	13083
12813	8494
12814	2702
12815	4698
12815	3676
12815	12008
12815	10557
12815	21490
12816	23842
12816	16330
12817	22837
12818	24512
12818	6701
12819	1283
12819	465
12820	878
12821	17392
12822	5428
12822	3982
12823	4271
12824	25448
12824	18918
12825	24235
12826	82
12826	17293
12827	7764
12828	19784
12829	14451
12830	26931
12831	21836
12831	2968
12831	1386
12831	829
12832	11538
12833	27384
12834	22581
12834	22867
12835	9756
12835	24168
12835	4038
12836	24466
12837	12988
12838	12303
12839	3123
12839	4260
12840	19301
12841	5091
12842	3471
12843	6925
12844	6551
12845	25861
12845	12552
12846	17237
12846	3014
12846	24943
12847	8362
12848	11341
12848	12908
12849	26751
12849	611
12850	10329
12850	19360
12851	16090
12852	11172
12852	364
12852	1800
12853	8033
12853	4857
12854	21134
12855	14088
12855	9626
12856	9347
12857	4488
12858	13903
12859	22622
12860	12101
12861	7669
12861	21559
12861	16097
12861	15993
12861	20817
12861	22023
12862	21838
12863	12839
12864	20524
12864	5943
12865	12243
12866	13109
12867	4756
12868	5763
12868	2836
12869	6022
12869	13557
12870	16927
12871	9755
12871	6088
12872	3507
12872	1524
12872	23600
12872	24496
12873	11363
12874	12035
12875	6009
12876	5145
12877	5747
12878	5024
12878	1247
12879	775
12880	17967
12881	27110
12882	14275
12883	10614
12884	8296
12884	6976
12885	5656
12886	1943
12886	7080
12887	10278
12887	22611
12887	549
12888	21285
12889	16164
12889	99
12889	26337
12890	22542
12890	4380
12891	26439
12892	6996
12893	9128
12894	14495
12895	7846
12895	21998
12896	3183
12897	12919
12898	19814
12899	1084
12899	20252
12899	13977
12899	3963
12900	3985
12901	8585
12901	1961
12902	26054
12903	12753
12904	5377
12904	12601
12904	9291
12905	20050
12906	6935
12907	13633
12908	13338
12908	12810
12908	3011
12909	23154
12910	7149
12910	12329
12911	21999
12911	6714
12911	21723
12912	9613
12913	13882
12913	24144
12914	22750
12915	17555
12916	16207
12917	2894
12918	16895
12919	3321
12920	21908
12920	9324
12921	21244
12921	24180
12922	23031
12922	14028
12923	26351
12924	20677
12925	6430
12925	20141
12925	16661
12926	9246
12927	10720
12928	11193
12928	8661
12929	10539
12929	302
12930	23112
12930	16780
12930	8832
12930	20322
12931	22708
12932	1434
12933	6679
12934	16489
12934	19130
12934	15087
12934	788
12935	27045
12936	11234
12936	11366
12937	7258
12937	553
12938	12459
12938	20931
12939	12960
12939	10758
12940	18229
12941	7279
12942	10146
12943	24089
12944	13871
12944	26304
12945	7197
12945	24781
12945	12019
12946	26683
12946	3581
12947	3314
12947	16751
12947	7427
12948	1938
12948	2615
12948	751
12949	18872
12950	24757
12950	21331
12950	9432
12951	15907
12952	26544
12952	15754
12953	21148
12954	10300
12954	3304
12954	12446
12955	15441
12956	2240
12957	1820
12958	2385
12959	24256
12960	24646
12960	894
12961	13026
12961	1736
12962	20467
12963	1180
12964	12034
12965	8383
12966	18487
12967	3072
12968	25204
12968	18587
12969	16932
12969	5819
12969	21623
12969	22383
12969	18116
12969	22647
12969	27041
12970	5686
12971	11978
12971	2336
12972	22425
12973	3259
12974	301
12975	18320
12976	18185
12977	20860
12978	18368
12979	13928
12979	18406
12979	17568
12980	19354
12980	24223
12980	14747
12981	1216
12982	4721
12983	2988
12983	827
12984	21605
12984	15973
12985	19503
12985	10337
12985	23134
12986	9834
12987	726
12988	12610
12988	23072
12989	2557
12990	14612
12991	4228
12992	15236
12993	376
12993	3324
12994	17338
12994	9790
12995	12914
12996	14152
12997	22823
12998	11884
12999	8461
13000	12312
13001	15159
13001	10995
13002	4041
13003	17913
13004	236
13004	21922
13005	16474
13006	10612
13007	4751
13008	25099
13008	26539
13009	14972
13009	1102
13010	7753
13011	12225
13012	11896
13012	10040
13013	14375
13014	25290
13015	27146
13016	12682
13016	19620
13016	115
13017	12080
13018	1250
13019	12311
13020	7168
13021	12936
13021	12613
13022	15495
13023	7230
13023	24187
13024	12378
13024	11563
13024	17608
13025	8374
13026	17022
13027	6907
13028	8700
13028	8892
13029	20726
13030	780
13030	21919
13031	10067
13031	8725
13031	17664
13032	11931
13033	8419
13034	15011
13035	13313
13035	26079
13036	1671
13037	19013
13037	26290
13037	9669
13038	9653
13038	12981
13039	8321
13040	3315
13040	8666
13041	25602
13042	27351
13042	19116
13042	383
13043	24913
13044	7862
13045	1801
13045	17675
13045	4728
13045	8590
13045	6481
13045	27096
13046	21206
13047	14705
13048	24918
13049	15611
13049	14920
13050	4193
13051	26610
13051	463
13052	22608
13052	9664
13053	17250
13054	24799
13055	17383
13055	15666
13056	11433
13057	1562
13057	2995
13058	18479
13058	21104
13058	519
13059	23255
13060	18444
13061	20193
13062	24283
13063	23896
13064	1241
13065	8817
13066	21166
13066	14129
13067	10523
13067	2256
13067	1035
13068	10524
13069	9076
13069	1363
13070	20292
13071	20858
13072	17542
13072	21711
13072	4127
13073	23041
13073	8244
13073	7915
13073	7775
13074	12260
13074	14157
13075	9788
13076	14258
13077	10608
13077	12040
13078	17051
13078	23079
13079	23408
13080	21508
13080	18801
13080	26156
13081	23076
13082	25751
13083	25130
13083	17681
13083	19377
13084	14244
13085	21923
13086	1971
13087	1231
13087	10161
13087	1284
13088	26207
13088	21579
13089	21089
13090	12196
13090	24477
13091	12209
13092	20712
13093	26071
13093	21695
13093	7176
13094	15785
13095	18783
13095	26261
13096	10755
13097	24715
13098	24201
13099	13501
13100	22728
13100	3430
13100	2117
13100	4507
13101	17024
13102	9761
13102	21971
13103	4202
13103	2039
13103	15350
13103	1827
13104	575
13104	12197
13104	19539
13105	3682
13106	3497
13106	15027
13106	26216
13107	21818
13108	14229
13108	3722
13109	9481
13109	16917
13110	19777
13111	17792
13112	20668
13113	12868
13113	21554
13114	26328
13115	2023
13116	656
13117	26868
13118	10707
13119	2207
13119	16127
13120	2713
13121	9504
13122	4033
13123	10928
13124	6541
13125	18653
13125	12758
13125	24479
13125	2070
13126	26166
13126	23967
13127	19705
13128	6765
13128	14486
13128	22064
13128	8580
13128	5142
13129	4233
13130	1767
13131	12191
13132	24114
13133	12357
13134	22426
13135	21700
13136	20746
13136	6600
13137	17508
13137	19176
13137	21353
13138	20765
13138	9489
13139	19399
13139	15199
13140	21782
13141	9323
13142	17650
13142	1431
13143	25152
13143	5158
13143	2566
13144	26597
13145	15788
13146	18374
13147	20342
13148	18567
13148	572
13148	119
13148	26680
13149	11856
13149	3279
13150	21613
13151	13722
13152	24846
13153	13730
13153	11564
13154	26426
13155	16587
13155	1626
13156	6947
13157	1896
13158	21520
13159	963
13160	11506
13161	6038
13162	16228
13162	11482
13163	4037
13163	7345
13163	27394
13164	7228
13164	10703
13164	522
13164	19255
13165	18453
13166	19210
13167	17410
13168	8754
13169	4731
13169	10421
13170	1870
13171	6363
13171	13823
13172	9075
13173	208
13173	20619
13173	15758
13174	8367
13174	10107
13174	21177
13174	721
13174	14822
13174	4851
13174	16325
13175	26401
13176	26779
13176	25549
13177	12585
13177	329
13178	4799
13179	179
13180	22519
13181	7352
13182	9399
13183	25668
13184	1052
13185	15183
13186	25359
13186	17973
13186	19284
13186	14557
13186	14323
13187	4341
13188	15899
13188	1845
13189	5180
13189	24086
13189	8162
13189	1336
13189	3875
13189	6878
13190	19704
13191	19408
13191	9378
13192	6463
13193	14025
13193	7289
13194	21478
13194	17414
13195	12564
13196	17324
13197	974
13197	20353
13197	15701
13198	7594
13199	799
13199	15972
13199	15498
13200	2299
13201	10297
13202	23137
13203	5507
13203	26898
13204	21366
13205	18652
13206	26625
13207	20188
13207	21889
13207	14759
13208	20933
13208	4335
13209	14896
13210	260
13211	23941
13211	12336
13211	27225
13211	19136
13212	15768
13213	16158
13214	18748
13215	13203
13216	20005
13216	26438
13216	1850
13216	2992
13216	908
13216	21833
13216	16314
13217	18378
13218	14774
13218	18664
13218	12005
13218	18327
13218	7807
13219	15411
13220	5998
13220	21174
13221	675
13222	17023
13223	1496
13223	4011
13223	4136
13224	2199
13224	23326
13225	25047
13226	10457
13227	26871
13228	27232
13229	23582
13230	26814
13231	654
13232	2756
13232	24628
13232	3363
13233	17944
13234	2885
13235	20264
13236	11718
13237	4473
13238	12402
13239	26323
13240	24752
13241	16256
13241	27290
13242	847
13243	23350
13244	13283
13245	15867
13246	10173
13247	10477
13248	18215
13249	17649
13250	3294
13251	758
13252	12507
13252	22323
13252	25580
13252	27256
13252	13677
13253	3568
13254	5939
13255	26433
13256	15061
13256	17369
13256	10135
13257	16317
13257	18782
13258	17780
13259	7129
13260	3302
13260	6470
13260	11392
13260	21101
13261	8783
13261	17486
13262	22312
13262	8087
13262	13767
13262	4155
13262	20453
13262	2625
13262	22825
13262	12639
13262	19973
13263	19800
13264	4305
13265	17842
13266	25312
13267	21139
13268	12503
13269	11661
13270	3948
13271	4551
13271	12315
13271	15428
13272	23276
13272	25831
13273	17515
13274	26217
13274	6888
13274	2887
13275	7481
13275	4649
13276	22727
13277	19854
13278	16225
13278	26160
13278	23014
13279	19471
13279	8010
13279	25165
13279	5736
13279	21087
13279	10698
13279	4999
13280	9632
13280	74
13280	9815
13280	12629
13280	3899
13281	8250
13282	20944
13283	12248
13283	21484
13284	5592
13285	24119
13286	7125
13287	25240
13287	18768
13288	16596
13289	18838
13289	4822
13290	2325
13291	4217
13292	10006
13293	1144
13294	24480
13294	22042
13294	16493
13295	8934
13295	7156
13296	18089
13296	7094
13297	19602
13298	23441
13299	15381
13300	25043
13301	11180
13301	10240
13302	25375
13302	25804
13302	14692
13302	23950
13303	15030
13304	7322
13305	14019
13306	1227
13306	24890
13307	26997
13308	23968
13308	20244
13309	26445
13309	2047
13309	17847
13309	2577
13310	15687
13311	7891
13312	8926
13313	26862
13314	10509
13314	4108
13314	3388
13314	17619
13315	13122
13316	7420
13317	193
13318	15873
13319	19223
13320	7026
13321	19216
13322	14206
13323	11890
13323	20962
13323	26154
13323	4726
13324	24924
13324	11536
13325	8047
13326	17012
13327	22543
13328	9398
13329	6253
13330	17958
13330	3793
13331	24379
13332	26199
13332	22191
13333	16818
13334	12292
13335	21841
13335	6151
13335	24561
13335	4899
13335	9589
13336	15810
13337	10045
13338	18147
13339	7317
13339	22760
13340	26507
13341	2161
13342	19179
13343	17052
13344	10942
13344	13734
13344	12607
13345	9395
13346	22908
13347	24633
13348	10552
13349	22039
13349	24164
13350	4958
13351	3408
13351	14064
13351	21256
13351	3362
13352	21033
13353	22365
13354	18922
13355	21760
13355	22093
13355	5847
13355	17246
13356	24939
13356	26533
13357	20792
13358	7055
13359	7584
13359	19011
13360	8911
13361	6844
13361	27173
13362	23622
13363	3118
13364	11922
13364	27050
13365	5438
13366	18371
13366	7608
13366	19890
13367	18159
13368	3712
13369	21001
13369	15702
13370	2026
13370	1240
13371	446
13371	22651
13371	5043
13371	5813
13371	13377
13372	15603
13373	18603
13374	11591
13375	12300
13376	4713
13376	8521
13377	23487
13377	14991
13378	9344
13378	13282
13378	17226
13378	5061
13379	8232
13379	25921
13380	22482
13381	2249
13382	1916
13382	22535
13383	23299
13384	13442
13385	6369
13386	23607
13387	6616
13388	6288
13389	4807
13390	25897
13390	16303
13390	1158
13391	7389
13392	24884
13392	20407
13392	9544
13393	5947
13394	5518
13394	1161
13395	17498
13395	16488
13396	16395
13397	11677
13398	13963
13398	15002
13399	6026
13400	6199
13400	22229
13400	14990
13400	22865
13401	5000
13402	24736
13402	5585
13403	12733
13403	20743
13404	5141
13405	14916
13406	10869
13407	4897
13407	20213
13407	11599
13408	19170
13409	18224
13410	25680
13411	10031
13412	8960
13412	24279
13413	22852
13414	8035
13414	3073
13415	25818
13416	1193
13417	17130
13417	403
13418	22184
13418	24312
13418	16205
13419	22290
13420	5534
13420	824
13421	12865
13421	15923
13421	16668
13422	1212
13422	24562
13423	14816
13423	18682
13423	21881
13424	16558
13425	16637
13425	10943
13425	19049
13425	21856
13425	10562
13426	21450
13427	21896
13428	16128
13429	4342
13430	21512
13430	27228
13431	20168
13432	17048
13432	972
13432	18787
13432	21542
13433	14945
13434	14231
13434	2826
13434	11018
13434	21918
13435	3549
13435	9878
13436	17530
13437	1380
13438	12335
13438	1612
13438	17495
13439	13027
13440	20085
13440	11766
13440	16916
13441	4187
13441	6451
13442	21939
13443	3326
13444	2073
13445	11521
13446	1139
13446	21233
13446	10151
13447	5292
13447	3496
13447	26939
13448	8757
13449	14213
13450	9955
13450	23758
13450	13173
13450	2388
13451	27016
13452	4817
13453	19499
13454	21356
13455	6089
13455	15136
13456	22990
13457	4411
13457	9987
13458	24431
13459	20152
13460	15186
13460	21466
13461	7583
13462	19807
13463	13875
13463	8871
13463	21074
13463	10624
13463	15886
13464	18286
13465	981
13466	23077
13467	67
13468	17031
13469	24141
13470	4843
13470	18383
13470	6622
13470	3672
13470	9032
13471	27125
13472	627
13472	26488
13473	10600
13474	8599
13475	6982
13475	21247
13475	25077
13476	26548
13476	12422
13476	25304
13477	19553
13478	9252
13478	2682
13478	24534
13479	3325
13480	6167
13480	14854
13481	16869
13482	7307
13483	10003
13484	10628
13485	12814
13486	5759
13487	24142
13487	11904
13487	27175
13487	2411
13488	12830
13488	8338
13488	13170
13488	23185
13489	16581
13489	7657
13490	13867
13491	26162
13491	16288
13492	148
13492	22481
13493	25580
13494	6496
13495	2284
13496	20455
13497	9890
13497	12105
13498	8988
13499	23429
13499	22864
13500	6445
13501	18257
13502	3210
13502	14534
13503	14868
13504	9114
13504	138
13505	13069
13506	26790
13507	21446
13508	4036
13508	10442
13508	15390
13508	16116
13509	5065
13509	22147
13509	22551
13510	2970
13510	3470
13511	6491
13512	9217
13512	5987
13512	22152
13512	21748
13513	8880
13513	8013
13514	11717
13514	13410
13515	8214
13515	16957
13516	10102
13517	3017
13518	6173
13519	9818
13520	25940
13520	16491
13521	16393
13522	12025
13522	22873
13523	17004
13524	15193
13524	15041
13525	24985
13525	4348
13526	9832
13527	26530
13528	25825
13528	6942
13529	13142
13529	15271
13530	22032
13531	9911
13531	10568
13532	23805
13532	8011
13533	26135
13534	2277
13534	14332
13534	3374
13534	14672
13535	6761
13536	6636
13536	14176
13536	6217
13537	13663
13537	9676
13537	13041
13538	8146
13538	805
13538	21631
13539	12188
13540	16820
13541	19184
13541	19873
13541	9537
13542	3974
13543	17319
13544	20510
13545	19022
13545	14147
13545	22371
13546	12417
13546	25192
13547	1257
13548	283
13549	3992
13550	6650
13551	27332
13552	6994
13552	13849
13553	13450
13554	20881
13554	25748
13555	15064
13555	3930
13556	3583
13557	24667
13558	19555
13559	4398
13560	7087
13560	16276
13561	6684
13562	557
13563	3747
13563	23203
13564	4774
13564	6748
13564	8693
13565	3056
13566	27358
13566	10270
13566	4009
13567	12759
13567	19071
13568	8718
13569	2966
13570	13513
13570	2229
13570	9879
13570	130
13570	12280
13570	19385
13571	12296
13571	3530
13571	23880
13572	2054
13572	2649
13573	17224
13574	11973
13575	13495
13576	13019
13577	24593
13577	5118
13577	8084
13577	8899
13578	8331
13578	6640
13578	5632
13578	15278
13579	5538
13579	27380
13580	24383
13581	8455
13582	5600
13583	4920
13583	13750
13583	10247
13583	12349
13584	11262
13585	19339
13585	3093
13586	19185
13587	452
13588	10897
13589	1229
13589	26458
13589	17253
13590	15536
13591	4073
13592	13148
13592	10168
13592	24406
13592	7288
13593	25316
13593	12697
13594	4665
13594	14766
13595	11111
13596	3099
13596	1019
13597	11939
13598	2523
13598	20655
13599	14037
13599	13264
13600	4965
13600	15529
13600	4768
13601	16691
13602	9553
13602	11840
13602	6121
13602	21934
13602	8228
13603	653
13604	9144
13605	1586
13605	5840
13605	12177
13605	9200
13605	634
13605	20783
13605	7878
13606	13645
13606	24123
13606	22485
13606	5087
13606	4677
13607	17921
13607	17412
13608	13751
13609	21242
13610	18025
13610	16486
13610	1797
13611	27027
13612	15597
13613	1254
13614	8410
13615	2433
13615	9231
13616	12970
13617	19924
13618	25386
13619	3189
13620	2358
13621	19653
13622	2107
13622	4054
13623	7911
13623	11554
13624	10848
13624	10241
13624	3218
13625	8259
13625	26359
13625	7844
13626	23503
13626	9444
13627	13234
13628	8673
13629	10872
13630	13054
13631	23381
13631	24973
13632	1503
13633	25822
13634	11644
13634	4738
13634	1107
13635	12555
13636	21719
13637	21970
13637	13693
13637	10950
13638	17523
13638	8211
13639	1540
13640	12108
13641	4375
13642	13141
13643	1446
13644	18743
13644	25582
13644	5674
13644	7771
13645	6483
13645	10319
13646	21085
13647	25124
13647	22333
13647	6854
13647	7418
13647	20806
13648	24689
13648	21619
13648	18742
13648	21735
13649	7922
13650	13457
13651	20968
13652	6479
13652	5928
13652	7651
13653	18500
13654	13269
13655	7768
13656	9182
13656	13375
13656	5717
13657	929
13657	9412
13658	15682
13658	22304
13659	9831
13660	5871
13661	11075
13662	19905
13663	18312
13664	4882
13664	7767
13664	3217
13664	5616
13664	17569
13665	24085
13665	18486
13666	23534
13667	24035
13668	11083
13669	712
13670	22856
13671	831
13672	22891
13672	26944
13672	16521
13672	3932
13673	27271
13673	11459
13674	3380
13674	23795
13675	24306
13676	3935
13676	24739
13677	26647
13677	24577
13678	22588
13679	12356
13680	1912
13680	5252
13680	22286
13681	23835
13682	25638
13683	20395
13684	4386
13685	15104
13685	7772
13686	18436
13687	12293
13687	23778
13688	3432
13688	13514
13689	9251
13690	6426
13691	4561
13691	26900
13691	24701
13692	1734
13693	24186
13694	25327
13694	18028
13695	15066
13696	8879
13697	10622
13698	2352
13698	1012
13699	15954
13700	16700
13701	4204
13702	20686
13703	27085
13704	21141
13705	26131
13706	9867
13707	1571
13708	19508
13709	5363
13710	12226
13711	17441
13711	8139
13712	12229
13713	8356
13713	21015
13714	13652
13714	25614
13715	18543
13716	16657
13717	13290
13718	15176
13718	3928
13719	23452
13720	10420
13720	21048
13720	8874
13721	18717
13722	9387
13723	4320
13724	10772
13725	3536
13725	5070
13726	10347
13726	17064
13726	18641
13726	26278
13727	14537
13727	3826
13728	17042
13729	21369
13729	12910
13729	19068
13729	22638
13730	8105
13731	19560
13731	23661
13731	3769
13731	5558
13732	18996
13732	14629
13733	12298
13733	4971
13733	11620
13734	21257
13734	14533
13735	23234
13735	21045
13735	23646
13736	23310
13736	18024
13737	16653
13738	26754
13739	8072
13739	3603
13740	19411
13740	18953
13741	12710
13742	3762
13743	20656
13744	6157
13745	953
13746	6540
13747	8589
13748	5332
13749	18622
13749	21160
13749	16575
13750	851
13751	27006
13752	204
13753	26968
13754	5666
13755	2290
13756	7535
13756	25340
13756	18986
13757	18245
13757	21607
13758	26758
13758	14411
13759	183
13760	23925
13760	9143
13761	19484
13762	5711
13763	22193
13764	17363
13765	24106
13765	27083
13765	1662
13766	18343
13766	15203
13766	5096
13767	5933
13768	2535
13769	8741
13769	9871
13770	9773
13771	22330
13772	27113
13772	26823
13773	25478
13774	1700
13774	18488
13775	1083
13776	24555
13777	7740
13777	24650
13778	8076
13779	23900
13780	343
13780	1621
13781	13994
13781	9837
13781	12806
13782	15869
13783	20015
13784	12353
13785	24294
13786	26796
13786	6587
13786	14736
13786	23245
13786	3768
13786	8790
13787	946
13788	21587
13789	22145
13790	10642
13791	16947
13792	26325
13792	6376
13793	25569
13794	22601
13794	16726
13795	15869
13795	26016
13796	22396
13796	12448
13797	20725
13798	2413
13798	12976
13799	18062
13800	18938
13800	19532
13801	7635
13802	1874
13802	12614
13802	15756
13802	24800
13802	20272
13803	2773
13803	6251
13804	3071
13805	9343
13805	7101
13805	24722
13805	23017
13806	19887
13807	8921
13808	13211
13808	4322
13809	20848
13809	23101
13809	5862
13809	23457
13810	23473
13811	26329
13812	19100
13813	20994
13814	22716
13815	1759
13815	4664
13816	20113
13817	24965
13818	22124
13818	27097
13818	5007
13818	11142
13818	2724
13818	7792
13818	15100
13819	9739
13820	5755
13820	9303
13821	11019
13821	25826
13821	17394
13822	10777
13823	22956
13824	2530
13825	22121
13826	26567
13826	10444
13827	9237
13828	24267
13828	26332
13829	26635
13829	4979
13830	27112
13831	4786
13831	17618
13832	20058
13833	13783
13834	16795
13834	7090
13834	9546
13834	21316
13834	18676
13834	26170
13834	15036
13834	9226
13834	13456
13834	7399
13835	10640
13836	6741
13837	2609
13837	16260
13838	10179
13838	19371
13839	20566
13840	25588
13841	605
13842	1897
13843	21315
13843	3355
13844	11696
13844	23492
13844	13072
13845	19292
13846	27360
13847	19959
13848	19748
13849	12330
13850	21320
13850	10730
13850	1051
13850	19903
13850	7313
13850	25489
13850	20105
13851	16452
13852	18466
13853	18458
13854	4299
13855	25310
13856	12640
13857	1091
13858	22036
13858	9677
13859	5308
13859	9899
13860	18868
13860	16939
13860	12972
13861	11508
13862	6107
13862	21747
13863	13316
13864	3771
13865	14623
13865	18493
13865	19879
13865	17837
13866	6331
13866	15825
13867	15423
13868	22888
13868	25510
13868	7025
13869	16941
13870	20130
13871	15351
13871	5754
13871	10929
13871	1635
13871	25561
13871	6372
13872	20596
13872	8040
13872	16551
13872	23425
13872	19983
13872	7532
13873	12781
13873	1169
13873	23902
13873	17133
13874	11287
13874	1068
13874	27106
13874	17983
13875	16305
13876	7414
13876	5653
13876	23524
13877	17917
13878	27191
13879	24787
13880	24459
13880	15070
13880	2546
13881	27107
13882	23050
13883	643
13883	11402
13883	7492
13883	26145
13884	23383
13885	26104
13886	22901
13886	1136
13887	16347
13888	10020
13889	7633
13889	6770
13890	19603
13891	16410
13891	16975
13892	24655
13892	15636
13893	7462
13894	2939
13894	27398
13894	21701
13895	8188
13896	2367
13896	8298
13896	27370
13896	17151
13897	14506
13898	1392
13898	11984
13898	21710
13898	13985
13899	15588
13900	784
13901	24484
13902	16006
13903	3327
13904	13831
13904	3879
13904	19356
13904	18813
13905	12780
13906	8358
13907	15316
13908	17889
13909	8038
13909	25894
13910	20692
13910	8082
13910	13425
13911	16857
13912	2396
13913	23640
13913	16041
13913	25677
13913	996
13914	13649
13915	6138
13915	5689
13915	16540
13915	16070
13915	16520
13915	1841
13916	25956
13917	5750
13918	6278
13918	10771
13918	18958
13919	24041
13919	349
13920	3802
13921	23022
13921	21137
13921	26447
13922	26875
13922	9939
13923	13845
13924	7852
13925	1661
13926	26102
13927	14142
13928	2841
13929	1018
13930	9900
13930	11623
13930	365
13930	14892
13931	5579
13932	20630
13933	5917
13933	26218
13934	17429
13934	12701
13935	7073
13936	16074
13936	24389
13936	18195
13937	15425
13938	25874
13938	435
13938	2069
13939	5839
13940	17016
13941	20880
13941	1940
13942	26815
13942	16619
13942	7133
13943	20026
13943	22858
13943	10544
13944	26930
13945	18046
13945	20459
13945	21406
13945	6050
13946	8628
13947	23767
13948	3428
13949	21859
13949	7790
13949	17106
13950	21096
13951	16682
13951	24307
13951	17021
13952	6144
13953	19486
13953	12535
13954	3678
13954	12591
13955	10534
13955	26956
13956	4270
13957	4722
13957	783
13958	7184
13959	3636
13960	24777
13961	20144
13961	27212
13961	2208
13961	1382
13962	14937
13962	21191
13962	882
13963	24489
13964	5132
13965	14203
13966	8807
13967	7147
13967	17381
13968	4316
13969	9721
13970	25311
13971	14308
13972	7721
13973	5541
13974	10348
13975	3981
13975	9962
13975	4877
13975	5434
13975	10875
13975	27413
13976	26341
13976	11359
13976	13193
13976	22287
13976	21164
13977	15632
13978	22691
13978	22929
13978	18821
13979	11675
13980	8333
13980	25807
13981	20098
13982	17282
13982	21732
13983	10076
13984	5074
13985	19778
13985	6505
13985	15288
13985	13279
13985	19711
13986	13832
13987	16078
13988	26398
13988	26256
13988	8793
13989	17494
13990	16470
13991	2012
13992	12097
13993	5170
13993	26564
13994	118
13995	2359
13995	6194
13995	20319
13996	11804
13997	11659
13998	15125
13999	1148
13999	5537
14000	18065
14000	27357
14001	14045
14002	10266
14002	22715
14003	5818
14004	18302
14005	19299
14006	8123
14007	8077
14007	8826
14008	18897
14008	15085
14009	9964
14009	7245
14009	12642
14009	17477
14009	3142
14010	25613
14010	7383
14011	5159
14011	613
14012	18941
14013	19570
14014	9954
14015	1413
14016	21219
14017	23519
14018	17332
14019	21381
14019	18064
14019	35
14020	24624
14021	14078
14022	11205
14022	16487
14023	20642
14024	3466
14025	16891
14026	17899
14026	19063
14027	13803
14027	24881
14028	19863
14028	3957
14029	22490
14029	25806
14030	10579
14031	15751
14032	27274
14032	4859
14033	927
14034	27181
14035	21762
14036	20561
14037	2661
14037	4297
14037	22894
14037	23560
14037	6208
14038	15487
14038	10279
14038	4016
14039	22
14040	16265
14041	16496
14041	24323
14042	13438
14043	12099
14043	11923
14044	15292
14045	22577
14046	6322
14047	9790
14048	16284
14049	24572
14049	24668
14050	4753
14051	26032
14052	22603
14053	3512
14054	7436
14054	18732
14055	7879
14056	13165
14056	23125
14057	11053
14058	6700
14058	10123
14058	7909
14058	16136
14058	22614
14059	4990
14059	10315
14060	13402
14060	19666
14060	7451
14061	20419
14061	14921
14062	4191
14063	24856
14064	23601
14064	7677
14064	8412
14064	2490
14065	4040
14065	2220
14065	14970
14065	22972
14066	24001
14067	5029
14067	22091
14067	6205
14068	26859
14069	9663
14070	10328
14071	21503
14072	24520
14073	24028
14073	25929
14074	10595
14075	4212
14076	23737
14076	15616
14077	15463
14077	11854
14078	6713
14079	14793
14080	1037
14080	13990
14080	3848
14081	22623
14081	7274
14081	12842
14081	24511
14082	10839
14083	22210
14084	949
14085	14675
14086	7577
14087	25800
14088	19986
14089	8836
14090	2311
14090	17292
14091	25272
14092	21318
14092	18789
14092	11217
14092	9101
14093	26893
14094	25777
14095	785
14095	24158
14095	15010
14095	18455
14095	10882
14095	10806
14095	26835
14095	2695
14096	24533
14096	11862
14096	15454
14097	5039
14097	3976
14098	11261
14099	336
14100	24331
14101	15207
14102	10778
14102	2239
14102	20883
14102	3954
14103	18679
14104	17745
14104	5062
14105	15729
14106	8952
14107	21678
14108	13813
14108	19087
14109	18154
14110	6816
14111	21730
14112	422
14112	8640
14113	26319
14113	4144
14114	17990
14115	25947
14115	8863
14115	10085
14116	30
14117	27124
14118	4475
14119	15983
14119	23263
14119	5376
14120	26792
14120	7342
14121	11485
14122	12788
14122	11670
14123	19256
14123	19786
14124	26672
14124	19439
14125	12722
14125	13672
14126	12608
14127	7856
14128	13365
14129	913
14130	719
14130	162
14131	14414
14132	18423
14132	1390
14133	18295
14134	4624
14135	25321
14136	2792
14137	16549
14138	195
14139	6719
14140	7848
14140	17249
14140	25022
14141	14753
14141	13169
14142	26298
14143	20052
14144	22319
14145	7589
14145	484
14146	26512
14146	4409
14147	26588
14148	1893
14148	15604
14148	10748
14149	18854
14150	5225
14151	8282
14151	23914
14151	9859
14151	20093
14152	9249
14153	19624
14153	27283
14153	16775
14153	22530
14154	17678
14155	21954
14156	2133
14156	17050
14156	14274
14157	5983
14158	6613
14159	16278
14159	5854
14160	12720
14161	23637
14162	3703
14163	23100
14163	12319
14164	16261
14165	17706
14165	20908
14166	3548
14167	7783
